beneficiary_id,fraud_probability,risk_level,death_record_match,aadhaar_verified,location_mismatch,age,risk_factors
B009989,0.265,LOW,0,0,0,49,⚠️ Aadhaar not verified
B009990,0.1125,LOW,0,1,0,55,✓ No major risk factors
B009991,0.4725,MEDIUM,1,1,0,88,⚠️ Death record found
B009992,0.63,HIGH,1,0,0,37,⚠️ Death record found | ⚠️ Aadhaar not verified
B009993,0.0,,0,1,0,68,✓ No major risk factors
B009994,0.0,,0,1,0,71,✓ No major risk factors
B009995,0.0,,0,1,0,55,✓ No major risk factors
B009996,0.005000000000000001,LOW,0,1,0,75,✓ No major risk factors
B009997,0.4725,MEDIUM,1,1,0,28,⚠️ Death record found
B009998,0.0,,0,1,0,80,✓ No major risk factors
B009999,0.1575,LOW,0,0,0,92,⚠️ Aadhaar not verified
B010000,0.10750000000000001,LOW,0,1,0,49,✓ No major risk factors
B010001,0.4725,MEDIUM,1,1,0,49,⚠️ Death record found
B010002,0.0,,0,1,0,72,✓ No major risk factors
B010003,0.1575,LOW,0,0,0,34,⚠️ Aadhaar not verified
B010004,0.4725,MEDIUM,1,1,0,83,⚠️ Death record found
B010005,0.0,,0,1,0,40,✓ No major risk factors
B010006,0.0,,0,1,0,76,✓ No major risk factors
B010007,0.0,,0,1,0,57,✓ No major risk factors
B010008,0.21500000000000002,LOW,0,1,0,103,⚠️ Centenarian (103 yrs)
B010009,0.10750000000000001,LOW,0,1,0,26,✓ No major risk factors
B010010,0.265,LOW,0,0,0,59,⚠️ Aadhaar not verified
B010011,0.7324999999999999,HIGH,1,0,0,117,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Centenarian (117 yrs)
B010012,0.1575,LOW,0,0,0,88,⚠️ Aadhaar not verified
B010013,0.0,,0,1,0,57,✓ No major risk factors
B010014,0.1575,LOW,0,0,0,24,⚠️ Aadhaar not verified
B010015,0.0,,0,1,0,23,✓ No major risk factors
B010016,0.63,HIGH,1,0,0,76,⚠️ Death record found | ⚠️ Aadhaar not verified
B010017,0.635,HIGH,1,0,0,59,⚠️ Death record found | ⚠️ Aadhaar not verified
B010018,0.0,,0,1,0,52,✓ No major risk factors
B010019,0.26,LOW,0,1,1,33,⚠️ Location mismatch
B010020,0.1575,LOW,0,0,0,55,⚠️ Aadhaar not verified
B010021,0.10750000000000001,LOW,0,1,0,81,✓ No major risk factors
B010022,0.0,,0,1,0,91,✓ No major risk factors
B010023,0.0,,0,1,0,48,✓ No major risk factors
B010024,0.0,,0,1,0,78,✓ No major risk factors
B010025,0.0,,0,1,0,62,✓ No major risk factors
B010026,0.10750000000000001,LOW,0,1,0,47,✓ No major risk factors
B010027,0.10750000000000001,LOW,0,1,0,20,✓ No major risk factors
B010028,0.0,,0,1,0,72,✓ No major risk factors
B010029,0.005000000000000001,LOW,0,1,0,61,✓ No major risk factors
B010030,0.0,,0,1,0,76,✓ No major risk factors
B010031,0.1125,LOW,0,1,0,27,✓ No major risk factors
B010032,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B010033,0.0,,0,1,0,97,✓ No major risk factors
B010034,0.0,,0,1,0,71,✓ No major risk factors
B010035,0.0,,0,1,0,49,✓ No major risk factors
B010036,0.365,MEDIUM,1,1,0,68,⚠️ Death record found
B010037,0.005000000000000001,LOW,0,1,0,49,✓ No major risk factors
B010038,0.265,LOW,0,0,0,54,⚠️ Aadhaar not verified
B010039,0.0,,0,1,0,77,✓ No major risk factors
B010040,0.3675,MEDIUM,0,1,1,51,⚠️ Location mismatch
B010041,0.1575,LOW,0,0,0,65,⚠️ Aadhaar not verified
B010042,0.0,,0,1,0,91,✓ No major risk factors
B010043,0.10750000000000001,LOW,0,1,0,92,✓ No major risk factors
B010044,0.26,LOW,0,1,1,64,⚠️ Location mismatch
B010045,0.0,,0,1,0,74,✓ No major risk factors
B010046,0.0,,0,1,0,80,✓ No major risk factors
B010047,0.6825,HIGH,1,1,0,100,⚠️ Death record found | ⚠️ Centenarian (100 yrs)
B010048,0.10750000000000001,LOW,0,1,0,74,✓ No major risk factors
B010049,0.0,,0,1,0,43,✓ No major risk factors
B010050,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B010051,0.1125,LOW,0,1,0,64,✓ No major risk factors
B010052,0.10750000000000001,LOW,0,1,0,81,✓ No major risk factors
B010053,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B010054,0.27,LOW,0,0,0,55,⚠️ Aadhaar not verified
B010055,0.0,,0,1,0,95,✓ No major risk factors
B010056,0.5225,MEDIUM,1,0,0,91,⚠️ Death record found | ⚠️ Aadhaar not verified
B010057,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B010058,0.265,LOW,0,0,0,97,⚠️ Aadhaar not verified
B010059,0.10750000000000001,LOW,0,1,0,37,✓ No major risk factors
B010060,0.31750000000000006,MEDIUM,0,1,0,111,⚠️ Centenarian (111 yrs)
B010061,0.6875,HIGH,1,1,0,120,⚠️ Death record found | ⚠️ Centenarian (120 yrs)
B010062,0.0,,0,1,0,65,✓ No major risk factors
B010063,0.265,LOW,0,0,0,93,⚠️ Aadhaar not verified
B010064,0.1625,LOW,0,0,0,72,⚠️ Aadhaar not verified
B010065,0.005000000000000001,LOW,0,1,0,75,✓ No major risk factors
B010066,0.10750000000000001,LOW,0,1,0,61,✓ No major risk factors
B010067,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B010068,0.0,,0,1,0,64,✓ No major risk factors
B010069,0.0,,0,1,0,64,✓ No major risk factors
B010070,0.1575,LOW,0,0,0,60,⚠️ Aadhaar not verified
B010071,0.1575,LOW,0,0,0,64,⚠️ Aadhaar not verified
B010072,0.0,,0,1,0,21,✓ No major risk factors
B010073,0.26,LOW,0,1,1,89,⚠️ Location mismatch
B010074,0.1125,LOW,0,1,0,73,✓ No major risk factors
B010075,0.0,,0,1,0,64,✓ No major risk factors
B010076,0.21000000000000002,LOW,0,1,0,107,⚠️ Centenarian (107 yrs)
B010077,0.84,CRITICAL,1,0,0,114,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Centenarian (114 yrs) | 🚨 High fraud probability
B010078,0.0,,0,1,0,54,✓ No major risk factors
B010079,0.1575,LOW,0,0,0,79,⚠️ Aadhaar not verified
B010080,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B010081,0.265,LOW,0,0,0,63,⚠️ Aadhaar not verified
B010082,0.0,,0,1,0,53,✓ No major risk factors
B010083,0.27,LOW,0,0,0,57,⚠️ Aadhaar not verified
B010084,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B010085,0.0,,0,1,0,18,✓ No major risk factors
B010086,0.265,LOW,0,0,0,69,⚠️ Aadhaar not verified
B010087,0.1575,LOW,0,0,0,56,⚠️ Aadhaar not verified
B010088,0.1575,LOW,0,0,0,62,⚠️ Aadhaar not verified
B010089,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B010090,0.0,,0,1,0,57,✓ No major risk factors
B010091,0.0,,0,1,0,64,✓ No major risk factors
B010092,0.27,LOW,0,0,0,96,⚠️ Aadhaar not verified
B010093,0.0,,0,1,0,46,✓ No major risk factors
B010094,0.0,,0,1,0,74,✓ No major risk factors
B010095,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B010096,0.1575,LOW,0,0,0,72,⚠️ Aadhaar not verified
B010097,0.265,LOW,0,0,0,51,⚠️ Aadhaar not verified
B010098,0.0,,0,1,0,63,✓ No major risk factors
B010099,0.265,LOW,0,0,0,82,⚠️ Aadhaar not verified
B010100,0.0,,0,1,0,58,✓ No major risk factors
B010101,0.265,LOW,0,0,0,27,⚠️ Aadhaar not verified
B010102,0.0,,0,1,0,18,✓ No major risk factors
B010103,0.1575,LOW,0,0,0,47,⚠️ Aadhaar not verified
B010104,0.1625,LOW,0,0,0,71,⚠️ Aadhaar not verified
B010105,0.1125,LOW,0,1,0,20,✓ No major risk factors
B010106,0.0,,0,1,0,86,✓ No major risk factors
B010107,0.0,,0,1,0,90,✓ No major risk factors
B010108,0.0,,0,1,0,80,✓ No major risk factors
B010109,0.0,,0,1,0,65,✓ No major risk factors
B010110,0.0,,0,1,0,54,✓ No major risk factors
B010111,0.0,,0,1,0,79,✓ No major risk factors
B010112,0.0,,0,1,0,76,✓ No major risk factors
B010113,0.005000000000000001,LOW,0,1,0,65,✓ No major risk factors
B010114,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B010115,0.265,LOW,0,0,0,76,⚠️ Aadhaar not verified
B010116,0.4725,MEDIUM,1,1,0,79,⚠️ Death record found
B010117,0.0,,0,1,0,55,✓ No major risk factors
B010118,0.0,,0,1,0,37,✓ No major risk factors
B010119,0.005000000000000001,LOW,0,1,0,76,✓ No major risk factors
B010120,0.84,CRITICAL,1,0,0,119,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Centenarian (119 yrs) | 🚨 High fraud probability
B010121,0.0,,0,1,0,75,✓ No major risk factors
B010122,0.1575,LOW,0,0,0,68,⚠️ Aadhaar not verified
B010123,0.4725,MEDIUM,1,1,0,48,⚠️ Death record found
B010124,0.0,,0,1,0,89,✓ No major risk factors
B010125,0.0,,0,1,0,91,✓ No major risk factors
B010126,0.10750000000000001,LOW,0,1,0,93,✓ No major risk factors
B010127,0.0,,0,1,0,79,✓ No major risk factors
B010128,0.635,HIGH,1,0,0,52,⚠️ Death record found | ⚠️ Aadhaar not verified
B010129,0.0,,0,1,0,99,✓ No major risk factors
B010130,0.26,LOW,0,1,1,74,⚠️ Location mismatch
B010131,0.4725,MEDIUM,1,1,0,58,⚠️ Death record found
B010132,0.21000000000000002,LOW,0,1,0,111,⚠️ Centenarian (111 yrs)
B010133,0.1575,LOW,0,0,0,48,⚠️ Aadhaar not verified
B010134,0.0,,0,1,0,22,✓ No major risk factors
B010135,0.0,,0,1,0,49,✓ No major risk factors
B010136,0.0,,0,1,0,74,✓ No major risk factors
B010137,0.1575,LOW,0,0,0,77,⚠️ Aadhaar not verified
B010138,0.005000000000000001,LOW,0,1,0,46,✓ No major risk factors
B010139,0.1575,LOW,0,0,0,55,⚠️ Aadhaar not verified
B010140,0.1575,LOW,0,0,0,50,⚠️ Aadhaar not verified
B010141,0.0,,0,1,0,51,✓ No major risk factors
B010142,0.265,LOW,0,0,0,79,⚠️ Aadhaar not verified
B010143,0.0,,0,1,0,57,✓ No major risk factors
B010144,0.0,,0,1,0,49,✓ No major risk factors
B010145,0.0,,0,1,0,49,✓ No major risk factors
B010146,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B010147,0.0,,0,1,0,30,✓ No major risk factors
B010148,0.0,,0,1,0,71,✓ No major risk factors
B010149,0.10750000000000001,LOW,0,1,0,73,✓ No major risk factors
B010150,0.0,,0,1,0,76,✓ No major risk factors
B010151,0.10750000000000001,LOW,0,1,0,74,✓ No major risk factors
B010152,0.1575,LOW,0,0,0,80,⚠️ Aadhaar not verified
B010153,0.1575,LOW,0,0,0,63,⚠️ Aadhaar not verified
B010154,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B010155,0.21000000000000002,LOW,0,1,0,115,⚠️ Centenarian (115 yrs)
B010156,0.3675,MEDIUM,0,1,1,53,⚠️ Location mismatch
B010157,0.265,LOW,0,0,0,79,⚠️ Aadhaar not verified
B010158,0.0,,0,1,0,38,✓ No major risk factors
B010159,0.0,,0,1,0,24,✓ No major risk factors
B010160,0.265,LOW,0,0,0,65,⚠️ Aadhaar not verified
B010161,0.10750000000000001,LOW,0,1,0,56,✓ No major risk factors
B010162,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B010163,0.10750000000000001,LOW,0,1,0,65,✓ No major risk factors
B010164,0.63,HIGH,1,0,0,74,⚠️ Death record found | ⚠️ Aadhaar not verified
B010165,0.005000000000000001,LOW,0,1,0,70,✓ No major risk factors
B010166,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B010167,0.7324999999999999,HIGH,1,0,0,111,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Centenarian (111 yrs)
B010168,0.1575,LOW,0,0,0,52,⚠️ Aadhaar not verified
B010169,0.0,,0,1,0,70,✓ No major risk factors
B010170,0.10750000000000001,LOW,0,1,0,69,✓ No major risk factors
B010171,0.1575,LOW,0,0,0,86,⚠️ Aadhaar not verified
B010172,0.0,,0,1,0,75,✓ No major risk factors
B010173,0.10750000000000001,LOW,0,1,0,35,✓ No major risk factors
B010174,0.42250000000000004,MEDIUM,0,0,1,74,⚠️ Aadhaar not verified | ⚠️ Location mismatch
B010175,0.0,,0,1,0,39,✓ No major risk factors
B010176,0.005000000000000001,LOW,0,1,0,46,✓ No major risk factors
B010177,0.0,,0,1,0,40,✓ No major risk factors
B010178,0.3675,MEDIUM,0,1,1,63,⚠️ Location mismatch
B010179,0.0,,0,1,0,58,✓ No major risk factors
B010180,0.0,,0,1,0,46,✓ No major risk factors
B010181,0.0,,0,1,0,61,✓ No major risk factors
B010182,0.005000000000000001,LOW,0,1,0,46,✓ No major risk factors
B010183,0.1575,LOW,0,0,0,61,⚠️ Aadhaar not verified
B010184,0.365,MEDIUM,1,1,0,63,⚠️ Death record found
B010185,0.265,LOW,0,0,0,48,⚠️ Aadhaar not verified
B010186,0.0,,0,1,0,65,✓ No major risk factors
B010187,0.5225,MEDIUM,1,0,0,53,⚠️ Death record found | ⚠️ Aadhaar not verified
B010188,0.10750000000000001,LOW,0,1,0,99,✓ No major risk factors
B010189,0.005000000000000001,LOW,0,1,0,46,✓ No major risk factors
B010190,0.0,,0,1,0,31,✓ No major risk factors
B010191,0.4725,MEDIUM,1,1,0,50,⚠️ Death record found
B010192,0.26,LOW,0,1,1,89,⚠️ Location mismatch
B010193,0.0,,0,1,0,26,✓ No major risk factors
B010194,0.0,,0,1,0,68,✓ No major risk factors
B010195,0.0,,0,1,0,79,✓ No major risk factors
B010196,0.0,,0,1,0,76,✓ No major risk factors
B010197,0.005000000000000001,LOW,0,1,0,67,✓ No major risk factors
B010198,0.21000000000000002,LOW,0,1,0,104,⚠️ Centenarian (104 yrs)
B010199,0.0,,0,1,0,51,✓ No major risk factors
B010200,0.10750000000000001,LOW,0,1,0,49,✓ No major risk factors
B010201,0.1575,LOW,0,0,0,55,⚠️ Aadhaar not verified
B010202,0.10750000000000001,LOW,0,1,0,65,✓ No major risk factors
B010203,0.1575,LOW,0,0,0,77,⚠️ Aadhaar not verified
B010204,0.10750000000000001,LOW,0,1,0,61,✓ No major risk factors
B010205,0.0,,0,1,0,69,✓ No major risk factors
B010206,0.0,,0,1,0,41,✓ No major risk factors
B010207,0.1575,LOW,0,0,0,79,⚠️ Aadhaar not verified
B010208,0.4725,MEDIUM,1,1,0,90,⚠️ Death record found
B010209,0.0,,0,1,0,43,✓ No major risk factors
B010210,0.10750000000000001,LOW,0,1,0,51,✓ No major risk factors
B010211,0.63,HIGH,1,0,0,94,⚠️ Death record found | ⚠️ Aadhaar not verified
B010212,0.0,,0,1,0,81,✓ No major risk factors
B010213,0.0,,0,1,0,71,✓ No major risk factors
B010214,0.0,,0,1,0,75,✓ No major risk factors
B010215,0.1575,LOW,0,0,0,92,⚠️ Aadhaar not verified
B010216,0.3675,MEDIUM,0,1,1,60,⚠️ Location mismatch
B010217,0.0,,0,1,0,77,✓ No major risk factors
B010218,0.0,,0,1,0,52,✓ No major risk factors
B010219,0.0,,0,1,0,84,✓ No major risk factors
B010220,0.1575,LOW,0,0,0,55,⚠️ Aadhaar not verified
B010221,0.0,,0,1,0,83,✓ No major risk factors
B010222,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B010223,0.0,,0,1,0,94,✓ No major risk factors
B010224,0.265,LOW,0,0,0,78,⚠️ Aadhaar not verified
B010225,0.0,,0,1,0,70,✓ No major risk factors
B010226,0.4725,MEDIUM,1,1,0,92,⚠️ Death record found
B010227,0.0,,0,1,0,72,✓ No major risk factors
B010228,0.0,,0,1,0,61,✓ No major risk factors
B010229,0.10750000000000001,LOW,0,1,0,22,✓ No major risk factors
B010230,0.0,,0,1,0,64,✓ No major risk factors
B010231,0.1575,LOW,0,0,0,75,⚠️ Aadhaar not verified
B010232,0.0,,0,1,0,23,✓ No major risk factors
B010233,0.0,,0,1,0,30,✓ No major risk factors
B010234,0.63,HIGH,1,0,0,67,⚠️ Death record found | ⚠️ Aadhaar not verified
B010235,0.26,LOW,0,1,1,76,⚠️ Location mismatch
B010236,0.10750000000000001,LOW,0,1,0,58,✓ No major risk factors
B010237,0.1125,LOW,0,1,0,95,✓ No major risk factors
B010238,0.3675,MEDIUM,0,1,1,48,⚠️ Location mismatch
B010239,0.10750000000000001,LOW,0,1,0,97,✓ No major risk factors
B010240,0.265,LOW,0,0,0,57,⚠️ Aadhaar not verified
B010241,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B010242,0.0,,0,1,0,67,✓ No major risk factors
B010243,0.1575,LOW,0,0,0,72,⚠️ Aadhaar not verified
B010244,0.0,,0,1,0,65,✓ No major risk factors
B010245,0.0,,0,1,0,52,✓ No major risk factors
B010246,0.0,,0,1,0,73,✓ No major risk factors
B010247,0.10750000000000001,LOW,0,1,0,74,✓ No major risk factors
B010248,0.0,,0,1,0,83,✓ No major risk factors
B010249,0.10750000000000001,LOW,0,1,0,60,✓ No major risk factors
B010250,0.1575,LOW,0,0,0,50,⚠️ Aadhaar not verified
B010251,0.1625,LOW,0,0,0,21,⚠️ Aadhaar not verified
B010252,0.63,HIGH,1,0,0,56,⚠️ Death record found | ⚠️ Aadhaar not verified
B010253,0.635,HIGH,1,0,0,63,⚠️ Death record found | ⚠️ Aadhaar not verified
B010254,0.89,CRITICAL,1,0,1,58,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Location mismatch | 🚨 High fraud probability
B010255,0.1575,LOW,0,0,0,55,⚠️ Aadhaar not verified
B010256,0.7324999999999999,HIGH,1,1,1,77,⚠️ Death record found | ⚠️ Location mismatch
B010257,0.0,,0,1,0,61,✓ No major risk factors
B010258,0.7324999999999999,HIGH,1,1,1,45,⚠️ Death record found | ⚠️ Location mismatch
B010259,0.1575,LOW,0,0,0,46,⚠️ Aadhaar not verified
B010260,0.1575,LOW,0,0,0,76,⚠️ Aadhaar not verified
B010261,0.0,,0,1,0,63,✓ No major risk factors
B010262,0.0,,0,1,0,81,✓ No major risk factors
B010263,0.0,,0,1,0,70,✓ No major risk factors
B010264,0.005000000000000001,LOW,0,1,0,77,✓ No major risk factors
B010265,0.0,,0,1,0,63,✓ No major risk factors
B010266,0.10750000000000001,LOW,0,1,0,34,✓ No major risk factors
B010267,0.005000000000000001,LOW,0,1,0,68,✓ No major risk factors
B010268,0.10750000000000001,LOW,0,1,0,65,✓ No major risk factors
B010269,0.1625,LOW,0,0,0,57,⚠️ Aadhaar not verified
B010270,0.005000000000000001,LOW,0,1,0,69,✓ No major risk factors
B010271,0.1575,LOW,0,0,0,57,⚠️ Aadhaar not verified
B010272,0.21000000000000002,LOW,0,1,0,109,⚠️ Centenarian (109 yrs)
B010273,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B010274,0.0,,0,1,0,75,✓ No major risk factors
B010275,0.1575,LOW,0,0,0,60,⚠️ Aadhaar not verified
B010276,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B010277,0.26,LOW,0,1,1,23,⚠️ Location mismatch
B010278,0.0,,0,1,0,75,✓ No major risk factors
B010279,0.0,,0,1,0,36,✓ No major risk factors
B010280,0.10750000000000001,LOW,0,1,0,80,✓ No major risk factors
B010281,0.0,,0,1,0,68,✓ No major risk factors
B010282,0.3675,MEDIUM,0,0,0,108,⚠️ Aadhaar not verified | ⚠️ Centenarian (108 yrs)
B010283,0.0,,0,1,0,54,✓ No major risk factors
B010284,0.10750000000000001,LOW,0,1,0,72,✓ No major risk factors
B010285,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B010286,0.0,,0,1,0,86,✓ No major risk factors
B010287,0.4725,MEDIUM,1,1,0,50,⚠️ Death record found
B010288,0.4725,MEDIUM,1,1,0,47,⚠️ Death record found
B010289,0.0,,0,1,0,73,✓ No major risk factors
B010290,0.0,,0,1,0,79,✓ No major risk factors
B010291,0.0,,0,1,0,79,✓ No major risk factors
B010292,0.0,,0,1,0,74,✓ No major risk factors
B010293,0.0,,0,1,0,59,✓ No major risk factors
B010294,0.005000000000000001,LOW,0,1,0,90,✓ No major risk factors
B010295,0.10750000000000001,LOW,0,1,0,24,✓ No major risk factors
B010296,0.4725,MEDIUM,1,1,0,57,⚠️ Death record found
B010297,0.005000000000000001,LOW,0,1,0,78,✓ No major risk factors
B010298,0.365,MEDIUM,1,1,0,68,⚠️ Death record found
B010299,0.0,,0,1,0,72,✓ No major risk factors
B010300,0.10750000000000001,LOW,0,1,0,87,✓ No major risk factors
B010301,0.0,,0,1,0,39,✓ No major risk factors
B010302,0.10750000000000001,LOW,0,1,0,80,✓ No major risk factors
B010303,0.0,,0,1,0,79,✓ No major risk factors
B010304,0.265,LOW,0,0,0,35,⚠️ Aadhaar not verified
B010305,0.63,HIGH,1,0,0,44,⚠️ Death record found | ⚠️ Aadhaar not verified
B010306,0.5225,MEDIUM,1,0,0,62,⚠️ Death record found | ⚠️ Aadhaar not verified
B010307,0.0,,0,1,0,23,✓ No major risk factors
B010308,0.0,,0,1,0,85,✓ No major risk factors
B010309,0.265,LOW,0,0,0,70,⚠️ Aadhaar not verified
B010310,0.0,,0,1,0,75,✓ No major risk factors
B010311,0.005000000000000001,LOW,0,1,0,79,✓ No major risk factors
B010312,0.0,,0,1,0,49,✓ No major risk factors
B010313,0.63,HIGH,1,0,0,20,⚠️ Death record found | ⚠️ Aadhaar not verified
B010314,0.1575,LOW,0,0,0,60,⚠️ Aadhaar not verified
B010315,0.1575,LOW,0,0,0,63,⚠️ Aadhaar not verified
B010316,0.1575,LOW,0,0,0,60,⚠️ Aadhaar not verified
B010317,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B010318,0.10750000000000001,LOW,0,1,0,22,✓ No major risk factors
B010319,0.1575,LOW,0,0,0,75,⚠️ Aadhaar not verified
B010320,0.0,,0,1,0,56,✓ No major risk factors
B010321,0.10750000000000001,LOW,0,1,0,25,✓ No major risk factors
B010322,0.26,LOW,0,1,1,59,⚠️ Location mismatch
B010323,0.10750000000000001,LOW,0,1,0,62,✓ No major risk factors
B010324,0.26,LOW,0,1,1,77,⚠️ Location mismatch
B010325,0.0,,0,1,0,67,✓ No major risk factors
B010326,0.0,,0,1,0,60,✓ No major risk factors
B010327,0.1575,LOW,0,0,0,18,⚠️ Aadhaar not verified
B010328,0.63,HIGH,1,0,0,73,⚠️ Death record found | ⚠️ Aadhaar not verified
B010329,0.10750000000000001,LOW,0,1,0,41,✓ No major risk factors
B010330,0.4725,MEDIUM,1,1,0,69,⚠️ Death record found
B010331,0.63,HIGH,1,0,0,66,⚠️ Death record found | ⚠️ Aadhaar not verified
B010332,0.005000000000000001,LOW,0,1,0,98,✓ No major risk factors
B010333,0.10750000000000001,LOW,0,1,0,70,✓ No major risk factors
B010334,0.31750000000000006,MEDIUM,0,1,0,100,⚠️ Centenarian (100 yrs)
B010335,0.0,,0,1,0,65,✓ No major risk factors
