beneficiary_id,transaction_date,amount,status,payment_mode,location,is_fraudulent
B001697,2024-09-26,230.0,FAILED,Bank Transfer,West Bengal,False
B028282,2025-06-25,204.0,SUCCESS,DBT,Uttar Pradesh,False
B038189,2026-04-15,191.0,FAILED,Post Office,Others,False
B018323,2024-11-13,199.0,SUCCESS,Post Office,Others,False
B012829,2025-01-23,215.0,SUCCESS,DBT,West Bengal,False
B034037,2024-10-18,406.0,SUCCESS,DBT,Madhya Pradesh,False
B006855,2026-05-01,251.0,SUCCESS,Cash,Uttar Pradesh,False
B044094,2026-05-13,241.0,FAILED,Bank Transfer,Bihar,False
B003380,2024-09-27,201.22,SUCCESS,Bank Transfer,Uttar Pradesh,True
B038797,2025-02-13,275.0,SUCCESS,Cash,Madhya Pradesh,False
B015462,2025-12-16,192.11,SUCCESS,Cash,Bihar,True
B027487,2025-09-10,232.0,SUCCESS,Cash,Maharashtra,False
B034622,2025-09-16,289.0,FAILED,Post Office,Others,False
B049653,2024-12-01,336.3,FAILED,Bank Transfer,Uttar Pradesh,True
B046870,2024-08-15,203.0,SUCCESS,DBT,Uttar Pradesh,False
B013909,2025-01-20,265.61,SUCCESS,DBT,Others,True
B042906,2025-03-05,245.0,SUCCESS,Cash,Uttar Pradesh,False
B026971,2025-07-23,333.0,SUCCESS,Bank Transfer,Rajasthan,False
B023234,2025-12-31,251.0,SUCCESS,Post Office,Others,False
B039952,2026-04-14,198.25,SUCCESS,Bank Transfer,Maharashtra,True
B039136,2024-11-12,182.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B012008,2024-08-19,212.0,SUCCESS,DBT,Maharashtra,False
B041037,2024-06-29,232.0,FAILED,Cash,Karnataka,False
B023452,2025-09-28,294.0,SUCCESS,DBT,Rajasthan,False
B017714,2026-01-07,262.0,SUCCESS,Post Office,Rajasthan,False
B044072,2026-01-06,239.0,SUCCESS,Bank Transfer,Karnataka,False
B014999,2024-10-16,100.0,SUCCESS,Post Office,Tamil Nadu,False
B023561,2025-02-03,274.0,SUCCESS,Bank Transfer,Others,False
B000313,2025-01-21,319.0,SUCCESS,Post Office,Tamil Nadu,False
B009112,2025-07-07,216.0,SUCCESS,Cash,Madhya Pradesh,False
B003788,2024-10-27,265.0,SUCCESS,DBT,Others,False
B010959,2026-04-12,282.0,SUCCESS,Cash,Tamil Nadu,False
B004421,2025-06-03,108.0,FAILED,Bank Transfer,Tamil Nadu,False
B012096,2025-09-03,189.37,SUCCESS,Post Office,Rajasthan,True
B022484,2025-05-05,179.0,SUCCESS,Post Office,Andhra Pradesh,False
B034192,2024-07-17,245.0,FAILED,DBT,Uttar Pradesh,False
B031681,2025-06-29,235.0,FAILED,Post Office,Karnataka,False
B033932,2026-01-06,164.0,SUCCESS,Bank Transfer,Bihar,False
B008359,2024-11-20,198.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B013596,2025-01-04,178.93,FAILED,DBT,Tamil Nadu,True
B044563,2026-03-28,235.0,SUCCESS,DBT,Uttar Pradesh,False
B012815,2025-02-06,192.19,FAILED,Bank Transfer,Andhra Pradesh,True
B035825,2024-10-25,190.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B034263,2025-03-15,189.0,SUCCESS,Bank Transfer,Karnataka,False
B040002,2024-10-20,241.0,SUCCESS,Post Office,Karnataka,False
B048359,2026-03-04,325.0,FAILED,Post Office,Maharashtra,False
B023472,2025-12-06,236.74,SUCCESS,Post Office,Others,True
B030568,2024-12-19,197.0,SUCCESS,Post Office,Uttar Pradesh,False
B034674,2026-03-19,100.0,SUCCESS,Bank Transfer,Others,False
B019643,2026-04-12,198.0,FAILED,Cash,Others,False
B044089,2024-11-04,293.0,FAILED,Cash,Others,False
B040622,2025-05-20,303.0,FAILED,DBT,Maharashtra,False
B040898,2026-01-25,110.0,SUCCESS,Post Office,Bihar,False
B049325,2024-09-17,241.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B009710,2026-05-01,100.0,SUCCESS,DBT,Others,False
B001391,2026-05-25,100.0,SUCCESS,Cash,Rajasthan,False
B034719,2025-04-20,232.0,SUCCESS,Bank Transfer,Maharashtra,False
B018928,2025-02-06,186.0,FAILED,Cash,Bihar,False
B042418,2025-04-19,364.0,FAILED,Post Office,Maharashtra,False
B031235,2026-03-09,263.0,SUCCESS,DBT,Others,False
B033081,2024-11-15,201.0,SUCCESS,Bank Transfer,Bihar,False
B005887,2024-09-11,100.0,FAILED,Bank Transfer,Karnataka,False
B029907,2024-08-26,278.0,SUCCESS,Cash,Others,False
B003035,2024-10-19,312.91,SUCCESS,DBT,Others,True
B021220,2025-12-12,271.0,SUCCESS,DBT,Bihar,False
B048463,2024-11-06,362.0,SUCCESS,DBT,Gujarat,False
B020688,2025-11-20,217.0,FAILED,DBT,West Bengal,False
B004969,2024-10-19,260.0,SUCCESS,Bank Transfer,Maharashtra,False
B042683,2026-03-27,243.0,SUCCESS,Post Office,Gujarat,False
B042480,2026-03-20,214.0,SUCCESS,Cash,Uttar Pradesh,False
B031175,2024-12-27,288.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B027423,2026-01-31,283.0,SUCCESS,Bank Transfer,Others,False
B040643,2024-08-20,332.0,SUCCESS,DBT,Others,False
B029486,2026-03-10,212.0,SUCCESS,Post Office,Others,False
B047072,2025-07-10,210.0,SUCCESS,DBT,Gujarat,False
B038197,2026-01-24,116.0,SUCCESS,Post Office,Uttar Pradesh,False
B046985,2026-05-01,97.07,SUCCESS,Bank Transfer,Bihar,True
B008030,2024-06-28,335.0,SUCCESS,Cash,Andhra Pradesh,False
B002828,2025-11-27,173.37,SUCCESS,Cash,Others,True
B011894,2025-03-15,191.0,SUCCESS,DBT,Others,False
B016461,2025-10-02,265.0,SUCCESS,Post Office,Gujarat,False
B032408,2025-01-06,100.0,SUCCESS,DBT,Karnataka,False
B002944,2025-12-26,100.0,FAILED,DBT,Madhya Pradesh,False
B021307,2024-06-20,272.0,FAILED,Cash,Uttar Pradesh,False
B004344,2026-03-21,111.0,FAILED,Post Office,Others,False
B031743,2025-04-02,213.0,FAILED,Bank Transfer,Andhra Pradesh,False
B017359,2024-07-20,203.0,SUCCESS,DBT,Uttar Pradesh,False
B016340,2025-06-30,333.0,SUCCESS,Post Office,Uttar Pradesh,False
B004542,2025-08-01,240.0,SUCCESS,DBT,Gujarat,False
B006031,2026-02-27,155.0,SUCCESS,Bank Transfer,Maharashtra,False
B008511,2026-04-19,292.0,SUCCESS,Cash,Others,False
B022737,2024-09-09,208.0,SUCCESS,Post Office,Uttar Pradesh,False
B011520,2025-03-18,257.0,FAILED,Post Office,Bihar,False
B029530,2025-12-11,190.0,FAILED,Post Office,Maharashtra,False
B008162,2026-05-28,254.0,SUCCESS,Cash,Karnataka,False
B026909,2025-05-24,300.0,SUCCESS,Cash,Bihar,False
B010933,2025-06-16,272.0,SUCCESS,Bank Transfer,Maharashtra,False
B014441,2024-07-21,235.0,FAILED,Bank Transfer,Others,False
B001056,2024-09-02,312.0,FAILED,Bank Transfer,Others,False
B029356,2026-03-06,103.0,SUCCESS,Post Office,Bihar,False
B040993,2026-03-20,204.0,SUCCESS,DBT,Others,False
B029819,2026-04-20,203.0,SUCCESS,Bank Transfer,Karnataka,False
B016800,2025-02-07,321.0,FAILED,Post Office,Gujarat,False
B039611,2025-04-13,315.0,SUCCESS,DBT,Others,False
B037045,2026-03-08,296.0,SUCCESS,Bank Transfer,West Bengal,False
B041240,2025-07-10,202.0,FAILED,Bank Transfer,Gujarat,False
B020648,2025-04-08,237.0,SUCCESS,Bank Transfer,Others,False
B030663,2024-09-18,347.69,FAILED,Post Office,Others,True
B004814,2026-04-19,248.0,FAILED,Bank Transfer,Karnataka,False
B046308,2025-04-02,114.0,SUCCESS,DBT,Others,False
B027130,2025-03-17,166.0,SUCCESS,DBT,Bihar,False
B030276,2025-09-25,281.07,SUCCESS,DBT,Karnataka,True
B031035,2025-11-19,271.0,SUCCESS,Bank Transfer,Gujarat,False
B017492,2024-11-05,108.06,SUCCESS,Bank Transfer,Tamil Nadu,True
B010371,2024-11-16,267.0,FAILED,Bank Transfer,Tamil Nadu,False
B007338,2025-07-14,286.0,SUCCESS,Cash,Uttar Pradesh,False
B026533,2026-05-28,289.0,SUCCESS,Cash,Uttar Pradesh,False
B011444,2025-05-06,264.0,SUCCESS,DBT,Others,False
B024099,2025-03-24,189.0,SUCCESS,Cash,Bihar,False
B024696,2026-02-15,287.0,SUCCESS,DBT,Karnataka,False
B006364,2025-06-18,185.0,FAILED,Bank Transfer,Madhya Pradesh,False
B018522,2025-12-08,225.0,SUCCESS,Bank Transfer,Maharashtra,False
B002079,2025-11-17,224.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B037583,2025-06-07,209.0,SUCCESS,DBT,Bihar,False
B022429,2025-08-02,326.0,SUCCESS,Cash,Others,False
B031417,2024-07-16,152.0,FAILED,Bank Transfer,Maharashtra,False
B004761,2025-11-12,244.0,FAILED,Post Office,Others,False
B045608,2025-09-13,298.0,SUCCESS,Cash,Bihar,False
B025168,2024-07-29,243.0,SUCCESS,Cash,Tamil Nadu,False
B018107,2024-10-08,449.52,SUCCESS,Bank Transfer,Karnataka,True
B023014,2024-11-14,172.87,SUCCESS,Bank Transfer,Bihar,True
B013969,2026-03-09,193.0,SUCCESS,Post Office,Maharashtra,False
B008256,2026-04-15,295.0,SUCCESS,Cash,Others,False
B021558,2024-12-23,208.0,SUCCESS,Bank Transfer,Bihar,False
B039245,2025-07-20,279.0,SUCCESS,Bank Transfer,Others,False
B018699,2025-04-25,299.0,SUCCESS,Bank Transfer,Others,False
B027349,2025-06-16,236.0,SUCCESS,Cash,Uttar Pradesh,False
B004255,2025-06-25,100.0,SUCCESS,DBT,Uttar Pradesh,False
B029012,2025-08-04,223.0,FAILED,Cash,Others,False
B031868,2025-02-09,237.0,FAILED,Bank Transfer,Madhya Pradesh,False
B038520,2024-07-22,206.0,FAILED,Bank Transfer,Karnataka,False
B029100,2025-08-23,300.0,SUCCESS,DBT,Andhra Pradesh,False
B020104,2024-11-04,206.0,SUCCESS,DBT,Others,False
B047245,2025-11-13,296.0,SUCCESS,Cash,Madhya Pradesh,False
B001345,2025-01-23,189.0,FAILED,DBT,West Bengal,False
B012118,2026-02-17,276.0,SUCCESS,Bank Transfer,Gujarat,False
B036198,2025-01-03,303.0,FAILED,Post Office,Karnataka,False
B010896,2024-07-24,165.0,FAILED,Bank Transfer,Andhra Pradesh,False
B014202,2024-10-23,223.0,SUCCESS,Bank Transfer,Karnataka,False
B026077,2026-01-31,105.0,SUCCESS,Cash,Tamil Nadu,False
B047176,2025-07-18,227.0,FAILED,Bank Transfer,Uttar Pradesh,False
B029698,2025-01-29,299.0,SUCCESS,Post Office,Tamil Nadu,False
B048141,2025-07-31,203.0,SUCCESS,Bank Transfer,Bihar,False
B009954,2025-02-21,154.0,SUCCESS,Post Office,Maharashtra,False
B017342,2025-08-25,283.0,SUCCESS,Bank Transfer,Maharashtra,False
B034077,2025-04-19,115.0,SUCCESS,Bank Transfer,Rajasthan,False
B045388,2026-05-12,182.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B005618,2024-09-12,260.0,SUCCESS,Post Office,Others,False
B048610,2024-06-20,228.0,SUCCESS,Cash,Rajasthan,False
B042169,2026-02-16,292.0,SUCCESS,Cash,Karnataka,False
B017002,2026-02-26,277.0,SUCCESS,Post Office,Tamil Nadu,False
B030746,2024-08-24,201.0,SUCCESS,Cash,Maharashtra,False
B048406,2026-03-10,319.0,SUCCESS,Cash,Tamil Nadu,False
B004099,2025-02-03,214.0,FAILED,Bank Transfer,Gujarat,False
B015155,2025-07-09,192.0,SUCCESS,Cash,Karnataka,False
B011716,2025-01-11,320.0,SUCCESS,DBT,West Bengal,False
B045035,2026-01-14,201.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B038537,2025-08-28,327.0,SUCCESS,DBT,Uttar Pradesh,False
B043962,2024-06-23,357.0,FAILED,Post Office,Andhra Pradesh,False
B022910,2025-05-01,217.0,SUCCESS,Post Office,Uttar Pradesh,False
B046975,2025-05-27,216.0,SUCCESS,Bank Transfer,Gujarat,False
B034885,2024-12-16,113.0,SUCCESS,Cash,Others,False
B046981,2024-10-02,306.0,FAILED,DBT,Uttar Pradesh,False
B017374,2026-03-05,191.18,SUCCESS,Cash,Gujarat,True
B013571,2026-03-23,283.0,SUCCESS,Cash,Others,False
B010720,2025-04-03,344.0,SUCCESS,Bank Transfer,Maharashtra,False
B008158,2025-04-16,232.92,SUCCESS,Cash,Maharashtra,True
B002108,2025-05-30,203.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B016089,2025-06-15,220.0,SUCCESS,Post Office,Bihar,False
B032817,2025-12-20,296.0,SUCCESS,Post Office,Madhya Pradesh,False
B007049,2026-05-23,310.16,SUCCESS,DBT,Andhra Pradesh,True
B038307,2024-11-23,248.0,SUCCESS,Post Office,Uttar Pradesh,False
B045544,2024-06-18,202.0,SUCCESS,Cash,Gujarat,False
B017829,2024-09-12,387.0,FAILED,DBT,Tamil Nadu,False
B041085,2025-03-28,216.0,SUCCESS,Cash,Others,False
B021417,2025-09-06,213.0,SUCCESS,Post Office,Andhra Pradesh,False
B015008,2025-11-05,214.0,SUCCESS,Bank Transfer,Others,False
B008819,2026-04-27,296.0,FAILED,Cash,Rajasthan,False
B022978,2025-04-04,278.0,FAILED,Post Office,Uttar Pradesh,False
B025077,2026-02-27,134.0,SUCCESS,Bank Transfer,Rajasthan,False
B007632,2024-10-15,181.81,SUCCESS,DBT,West Bengal,True
B009145,2026-03-01,194.0,SUCCESS,DBT,Uttar Pradesh,False
B020088,2025-12-16,232.0,SUCCESS,Bank Transfer,Bihar,False
B027642,2024-10-30,302.0,SUCCESS,Cash,Maharashtra,False
B040527,2026-04-29,253.0,FAILED,Cash,Uttar Pradesh,False
B031622,2025-06-27,283.3,SUCCESS,Bank Transfer,Bihar,True
B036963,2024-09-07,334.0,FAILED,Bank Transfer,Bihar,False
B000151,2024-12-19,183.79,SUCCESS,Post Office,Bihar,True
B022537,2025-09-29,254.0,SUCCESS,DBT,Others,False
B035841,2025-06-24,111.0,FAILED,DBT,Uttar Pradesh,False
B002389,2025-03-24,100.0,SUCCESS,DBT,Others,False
B038133,2025-10-29,240.0,SUCCESS,Post Office,Others,False
B036563,2025-04-23,270.0,SUCCESS,Cash,Others,False
B047623,2025-11-17,177.0,SUCCESS,Cash,Bihar,False
B024283,2026-05-02,240.42,SUCCESS,Bank Transfer,Others,True
B037341,2025-01-09,129.0,FAILED,Cash,Others,False
B018312,2025-01-15,100.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B043315,2026-05-20,278.0,SUCCESS,Post Office,Rajasthan,False
B006325,2024-07-25,183.65,SUCCESS,DBT,Madhya Pradesh,True
B028472,2025-10-26,115.04,SUCCESS,Post Office,Others,True
B038684,2025-01-20,222.61,FAILED,Post Office,Tamil Nadu,True
B029765,2026-02-16,248.0,SUCCESS,DBT,Others,False
B007441,2024-07-18,239.0,SUCCESS,Post Office,Tamil Nadu,False
B043775,2024-09-29,220.0,FAILED,DBT,Gujarat,False
B043213,2025-07-28,202.48,SUCCESS,Bank Transfer,Uttar Pradesh,True
B010322,2025-11-03,246.0,SUCCESS,Bank Transfer,West Bengal,False
B010669,2025-07-14,353.0,SUCCESS,DBT,Madhya Pradesh,False
B030108,2026-02-19,172.0,SUCCESS,Cash,Maharashtra,False
B008750,2026-03-20,214.0,SUCCESS,Post Office,Others,False
B028371,2025-06-08,303.0,SUCCESS,DBT,Rajasthan,False
B013739,2025-04-17,347.0,FAILED,Cash,West Bengal,False
B027662,2024-11-23,203.0,SUCCESS,Bank Transfer,Karnataka,False
B019664,2024-08-09,177.49,SUCCESS,Cash,Bihar,True
B023734,2025-10-04,304.0,SUCCESS,Cash,Gujarat,False
B017921,2025-01-29,235.33,SUCCESS,Cash,Madhya Pradesh,True
B031456,2025-01-18,264.0,SUCCESS,DBT,Uttar Pradesh,False
B029542,2024-06-20,100.0,SUCCESS,Post Office,Uttar Pradesh,False
B027132,2024-06-20,252.0,SUCCESS,Bank Transfer,West Bengal,False
B045594,2024-07-03,257.0,FAILED,DBT,Andhra Pradesh,False
B038205,2024-07-08,197.15,SUCCESS,Bank Transfer,Uttar Pradesh,True
B023053,2026-05-25,237.0,SUCCESS,DBT,Andhra Pradesh,False
B046854,2025-11-23,192.0,SUCCESS,Post Office,Maharashtra,False
B021592,2025-09-02,281.0,FAILED,DBT,Maharashtra,False
B023312,2025-03-18,294.19,SUCCESS,Bank Transfer,Karnataka,True
B025238,2025-08-08,179.0,SUCCESS,Post Office,Others,False
B034022,2025-12-04,312.24,SUCCESS,Bank Transfer,Uttar Pradesh,True
B044708,2025-03-13,358.0,SUCCESS,Cash,Others,False
B033232,2025-06-15,199.0,SUCCESS,DBT,Bihar,False
B025440,2024-07-01,240.0,FAILED,Post Office,West Bengal,False
B015722,2024-08-13,271.0,SUCCESS,DBT,Tamil Nadu,False
B042564,2024-10-27,100.0,FAILED,Cash,Madhya Pradesh,False
B028267,2024-09-23,295.0,SUCCESS,Post Office,Uttar Pradesh,False
B005646,2026-04-27,294.0,SUCCESS,DBT,Madhya Pradesh,False
B041502,2025-03-17,180.0,SUCCESS,DBT,Andhra Pradesh,False
B034488,2025-08-20,204.0,SUCCESS,Post Office,Others,False
B039401,2025-03-25,138.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B028276,2026-05-14,124.99,SUCCESS,DBT,Others,True
B041976,2026-05-09,100.0,SUCCESS,DBT,Bihar,False
B005641,2025-12-30,222.0,SUCCESS,Post Office,Others,False
B012503,2026-02-24,273.0,FAILED,Post Office,Others,False
B024305,2024-10-02,190.0,FAILED,DBT,Others,False
B034369,2024-10-18,312.0,FAILED,Cash,Others,False
B043918,2025-06-10,202.0,SUCCESS,Post Office,Maharashtra,False
B035751,2024-10-11,180.0,SUCCESS,DBT,Others,False
B026703,2025-07-20,213.0,FAILED,Cash,Others,False
B011038,2026-01-06,193.0,SUCCESS,DBT,Others,False
B043119,2026-03-27,208.0,SUCCESS,Bank Transfer,Others,False
B048623,2026-03-16,201.0,SUCCESS,DBT,Others,False
B045129,2024-10-08,192.0,SUCCESS,Post Office,Tamil Nadu,False
B004567,2026-02-21,182.0,SUCCESS,Cash,Madhya Pradesh,False
B047285,2026-05-01,100.0,SUCCESS,Bank Transfer,West Bengal,False
B013927,2025-05-20,261.0,FAILED,Bank Transfer,Uttar Pradesh,False
B020536,2025-08-25,221.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B005895,2025-10-25,225.0,SUCCESS,Bank Transfer,Bihar,False
B009746,2025-09-27,327.0,SUCCESS,Bank Transfer,Bihar,False
B035315,2025-04-11,310.0,SUCCESS,Post Office,Uttar Pradesh,False
B013532,2025-01-08,285.0,FAILED,Bank Transfer,Bihar,False
B017442,2025-02-09,273.0,SUCCESS,Cash,Uttar Pradesh,False
B013588,2025-08-26,298.0,FAILED,Bank Transfer,Bihar,False
B015136,2025-04-07,297.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B020865,2025-12-30,350.0,FAILED,Cash,Others,False
B020126,2024-09-12,243.0,SUCCESS,Post Office,Rajasthan,False
B033410,2026-04-14,191.0,SUCCESS,Post Office,West Bengal,False
B022772,2024-11-24,224.0,SUCCESS,Post Office,Bihar,False
B005601,2025-01-11,179.0,SUCCESS,Post Office,Bihar,False
B049926,2024-12-07,272.0,SUCCESS,Cash,West Bengal,False
B046628,2025-10-07,166.0,FAILED,Cash,Karnataka,False
B019024,2026-05-16,259.0,SUCCESS,Bank Transfer,West Bengal,False
B015676,2026-04-26,195.0,SUCCESS,Cash,Uttar Pradesh,False
B042991,2026-04-26,363.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B009139,2025-02-23,271.0,SUCCESS,Bank Transfer,Bihar,False
B037565,2025-05-24,217.0,SUCCESS,Cash,Maharashtra,False
B037903,2026-03-31,112.0,SUCCESS,Post Office,Uttar Pradesh,False
B039462,2025-12-29,193.58,SUCCESS,Post Office,Others,True
B028449,2024-10-13,180.0,FAILED,Post Office,Others,False
B021040,2026-02-20,167.0,SUCCESS,Post Office,Bihar,False
B041542,2026-05-08,301.0,SUCCESS,Cash,Others,False
B017846,2026-05-25,159.0,SUCCESS,Post Office,Karnataka,False
B009436,2025-05-25,275.0,SUCCESS,Cash,Madhya Pradesh,False
B013976,2025-07-12,229.0,SUCCESS,Post Office,Maharashtra,False
B043354,2025-06-16,350.0,SUCCESS,Bank Transfer,Maharashtra,False
B012104,2025-12-27,379.0,SUCCESS,Post Office,Others,False
B047900,2025-09-27,229.0,SUCCESS,Post Office,Madhya Pradesh,False
B025323,2024-08-17,228.62,SUCCESS,DBT,Uttar Pradesh,True
B030994,2024-07-27,262.0,SUCCESS,Post Office,Uttar Pradesh,False
B022292,2024-11-23,266.65,SUCCESS,Cash,Uttar Pradesh,True
B015309,2024-11-16,300.12,SUCCESS,Cash,Others,True
B040949,2025-10-15,185.0,SUCCESS,DBT,Uttar Pradesh,False
B009915,2025-04-24,240.0,SUCCESS,DBT,Others,False
B035176,2024-10-18,206.0,SUCCESS,Post Office,Others,False
B035734,2024-07-25,193.0,SUCCESS,Bank Transfer,West Bengal,False
B044295,2025-01-02,332.0,SUCCESS,DBT,Others,False
B039006,2025-05-14,195.0,SUCCESS,DBT,West Bengal,False
B007416,2025-09-25,269.87,SUCCESS,Bank Transfer,Uttar Pradesh,True
B017956,2025-12-04,100.0,FAILED,Post Office,Madhya Pradesh,False
B043308,2024-10-06,213.0,FAILED,Post Office,Maharashtra,False
B026408,2025-11-19,255.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B045143,2026-02-17,285.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B042597,2024-11-23,191.0,SUCCESS,Cash,Karnataka,False
B029314,2025-06-02,241.0,SUCCESS,DBT,Uttar Pradesh,False
B047142,2025-06-19,294.0,SUCCESS,DBT,West Bengal,False
B048890,2025-03-20,226.0,FAILED,DBT,Bihar,False
B036841,2025-05-18,200.0,FAILED,DBT,West Bengal,False
B001709,2026-04-22,243.0,SUCCESS,DBT,Maharashtra,False
B043181,2025-12-22,297.0,SUCCESS,Post Office,Uttar Pradesh,False
B004496,2025-02-01,380.0,FAILED,DBT,Others,False
B040499,2025-10-29,133.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B016401,2025-09-27,249.0,SUCCESS,DBT,Others,False
B023664,2024-12-11,289.0,SUCCESS,Bank Transfer,Others,False
B025056,2025-03-19,102.0,SUCCESS,DBT,Bihar,False
B006023,2026-04-24,230.0,SUCCESS,DBT,West Bengal,False
B016535,2026-02-28,262.44,SUCCESS,Cash,Rajasthan,True
B034212,2025-11-25,303.0,SUCCESS,Cash,Gujarat,False
B028616,2025-11-26,188.0,SUCCESS,Post Office,Bihar,False
B026684,2026-02-14,199.0,FAILED,Post Office,Gujarat,False
B005832,2025-12-19,287.0,SUCCESS,Bank Transfer,Bihar,False
B023500,2026-05-30,218.0,SUCCESS,Post Office,Others,False
B042275,2024-10-15,190.99,SUCCESS,Bank Transfer,West Bengal,True
B041847,2025-01-04,262.0,SUCCESS,Post Office,Uttar Pradesh,False
B032167,2026-01-12,172.0,FAILED,DBT,Karnataka,False
B028635,2026-02-11,267.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B031033,2026-02-22,424.84,SUCCESS,Post Office,Uttar Pradesh,True
B008172,2025-01-28,246.0,SUCCESS,DBT,Maharashtra,False
B036563,2024-12-22,270.0,SUCCESS,Bank Transfer,Others,False
B046550,2024-11-08,306.0,SUCCESS,Post Office,Others,False
B006934,2026-02-10,285.0,SUCCESS,Bank Transfer,Others,False
B007113,2026-05-09,100.0,SUCCESS,DBT,Uttar Pradesh,False
B018350,2025-10-04,356.0,SUCCESS,Cash,Karnataka,False
B018929,2026-02-06,347.0,SUCCESS,DBT,Gujarat,False
B048698,2026-05-11,83.6,SUCCESS,Post Office,Karnataka,True
B040548,2024-07-23,303.0,FAILED,DBT,Maharashtra,False
B030127,2025-06-29,288.0,SUCCESS,Bank Transfer,Others,False
B008044,2025-02-18,171.0,FAILED,Cash,Madhya Pradesh,False
B024287,2025-07-14,198.0,SUCCESS,Post Office,Others,False
B016130,2025-01-04,314.0,SUCCESS,DBT,Others,False
B043392,2025-01-05,204.0,SUCCESS,Post Office,Others,False
B038997,2024-06-18,100.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B018893,2025-02-01,166.96,SUCCESS,DBT,Others,True
B035790,2025-09-26,183.0,SUCCESS,Bank Transfer,Others,False
B044828,2024-12-06,274.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B011445,2025-03-12,219.0,SUCCESS,Cash,Others,False
B029936,2025-03-15,111.0,SUCCESS,Post Office,Others,False
B037940,2026-03-30,169.0,SUCCESS,DBT,Others,False
B019975,2026-04-07,239.38,SUCCESS,Post Office,Others,True
B008950,2025-08-25,222.0,SUCCESS,DBT,Uttar Pradesh,False
B001344,2026-01-19,115.0,FAILED,Cash,Gujarat,False
B044355,2024-10-06,248.0,SUCCESS,Cash,West Bengal,False
B007678,2024-09-12,208.0,SUCCESS,DBT,Others,False
B041755,2025-07-01,244.0,SUCCESS,Cash,Others,False
B048349,2025-03-27,258.9,SUCCESS,Post Office,West Bengal,True
B040364,2025-05-10,246.0,FAILED,DBT,Others,False
B004652,2025-08-27,288.0,SUCCESS,Post Office,Maharashtra,False
B029019,2024-10-15,236.0,SUCCESS,Bank Transfer,Others,False
B046919,2025-08-18,100.0,FAILED,Post Office,Others,False
B014151,2024-12-16,183.0,SUCCESS,Cash,Gujarat,False
B023231,2026-03-18,238.0,SUCCESS,Post Office,Others,False
B041376,2025-10-10,236.0,FAILED,DBT,Rajasthan,False
B027581,2026-01-11,217.0,SUCCESS,DBT,Maharashtra,False
B023515,2024-07-29,265.0,SUCCESS,Post Office,Uttar Pradesh,False
B008611,2025-08-07,254.31,SUCCESS,Post Office,Bihar,True
B030429,2026-01-12,189.01,SUCCESS,Post Office,Uttar Pradesh,True
B008329,2024-07-29,211.0,SUCCESS,Cash,Uttar Pradesh,False
B008409,2025-11-27,256.0,FAILED,DBT,Others,False
B022282,2026-02-01,224.04,SUCCESS,Bank Transfer,West Bengal,True
B033993,2024-08-23,100.0,SUCCESS,Post Office,West Bengal,False
B001509,2024-11-05,223.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B019410,2025-08-31,277.0,SUCCESS,Cash,Andhra Pradesh,False
B009923,2025-11-30,233.0,SUCCESS,Post Office,Gujarat,False
B025288,2024-06-20,367.0,FAILED,Post Office,Others,False
B031197,2024-12-29,275.0,SUCCESS,DBT,Uttar Pradesh,False
B037904,2024-11-26,321.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B030326,2025-03-18,203.0,SUCCESS,DBT,Others,False
B046626,2025-06-16,100.0,SUCCESS,DBT,Madhya Pradesh,False
